ANO_ELEICAO,NR_ZONA,BAIRRO,SQ_CANDIDATO,NM_CANDIDATO,NM_PARTIDO,QT_VOTOS_NOMINAIS,DS_SIT_TOT_TURNO,ENDEREÇO,total_votos,proporcao
2016,204,SAUDE,190000003607,VERA LUCIA FERREIRA LINS,Partido Progressista,79,ELEITO POR QP,"RUA SACADURA CABRAL, 226,",20918,0.00377665168754183
2016,192,PORTUGUESA,190000003606,MARCELINO ANTONIO D ALMEIDA,Partido Progressista,31,ELEITO POR QP,RUA ORCADAS 435 - SALA 12 - XX RA (SUPERINTENDÊNCIA REGIONAL DA ILHA),12136,0.0025543836519446275
2016,204,SAUDE,190000011374,MARIA TERESA BERGHER,Partido da Social Democracia Brasileira,90,ELEITO POR QP,"RUA SACADURA CABRAL, 226,",21995,0.0040918390543305296
2016,243,SANTA CRUZ,190000010031,ROOSEVELT BARRETO BARCELOS,Partido Ecológico Nacional,7,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N,8954,7.817735090462363e-4
2016,14,TODOS OS SANTOS,190000010031,ROOSEVELT BARRETO BARCELOS,Partido Ecológico Nacional,24,ELEITO POR QP,"RUA GETULIO, 127",8954,0.002680366316729953
2016,118,CASCADURA,190000010031,ROOSEVELT BARRETO BARCELOS,Partido Ecológico Nacional,459,ELEITO POR QP,"AV. DOM HELDER CAMARA, 10.121",8954,0.051262005807460355
2016,120,CAMPO GRANDE,190000010031,ROOSEVELT BARRETO BARCELOS,Partido Ecológico Nacional,6,ELEITO POR QP,RUA TAQUAREMBÓ S/N- 2 ANDAR (REGIONAL DE CAMPO GRANDE),8954,6.700915791824883e-4
2016,24,JARDIM SULACAP,190000010031,ROOSEVELT BARRETO BARCELOS,Partido Ecológico Nacional,74,ELEITO POR QP,"AVENIDA MARECHAL FONTENELLE, 3.545, TÉRREO - SHOPPING SULACAP",8954,0.008264462809917356
2016,25,SANTA CRUZ,190000010031,ROOSEVELT BARRETO BARCELOS,Partido Ecológico Nacional,23,ELEITO POR QP,PRAÇA DA SUPERINTENDÊNCIA 420,8954,0.002568684386866205
2016,234,JARDIM SULACAP,190000010031,ROOSEVELT BARRETO BARCELOS,Partido Ecológico Nacional,40,ELEITO POR QP,"AV. MARECHAL FONTENELLE, 3.545, TÉRREO - PARQUE SHOPPING SULACAP",8954,0.004467277194549922
2016,123,DEODORO,190000012844,ROSA MARIA ORLANDO FERNANDES,Partido do Movimento Democrático Brasileiro,120,ELEITO POR QP,RUA FERNÃO DIAS S/N,31269,0.0038376666986472225
2016,214,MEIER,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,29,ELEITO POR QP,"RUA DIAS DA CRUZ, 787",18228,0.0015909589642308535
2016,125,SANTA CRUZ,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,348,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,18661,0.018648518300198275
2016,16,LARANJEIRAS,190000012852,TADEU AMORIM DE BARROS JUNIOR,Partido do Movimento Democrático Brasileiro,10,ELEITO POR QP,RUA CONDE DE BAEPENDI N 40,37184,2.689328743545611e-4
2016,191,ILHA DO GOVERNADOR,190000012852,TADEU AMORIM DE BARROS JUNIOR,Partido do Movimento Democrático Brasileiro,17,ELEITO POR QP,"ESTRADA DA CACUIA, 1574",37184,4.5718588640275386e-4
2016,191,ILHA DO GOVERNADOR,190000012847,THIAGO KWIATKOWSKI RIBEIRO,Partido do Movimento Democrático Brasileiro,92,ELEITO POR QP,"ESTRADA DA CACUIA, 1574",14736,0.006243213897937025
2016,176,IRAJÁ,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,100,ELEITO POR QP,"AV MONSENHOR FELIX, 512",18661,0.005358769626493757
2016,185,TAQUARA,190000003423,RENATO ATHAYDE SILVA,Partido Socialismo e Liberdade,169,ELEITO POR QP,RUA GODOFREDO VIANA 400,9448,0.017887383573243015
2016,23,MARECHAL HERMES,190000003426,TARCÍSIO MOTTA DE CARVALHO,Partido Socialismo e Liberdade,456,ELEITO POR QP,RUA JOAO VICENTE 1545,48973,0.009311253139485023
2016,4,JARDIM BOTÂNICO,190000003426,TARCÍSIO MOTTA DE CARVALHO,Partido Socialismo e Liberdade,2427,ELEITO POR QP,RUA JARDIM BOTÂNICO 1060,48973,0.04955791967002226
2016,192,PORTUGUESA,190000003426,TARCÍSIO MOTTA DE CARVALHO,Partido Socialismo e Liberdade,1667,ELEITO POR QP,RUA ORCADAS 435 - SALA 12 - XX RA (SUPERINTENDÊNCIA REGIONAL DA ILHA),48973,0.03403916443754722
2016,246,SANTA CRUZ,190000003426,TARCÍSIO MOTTA DE CARVALHO,Partido Socialismo e Liberdade,409,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N  POSTO AGRÍCOLA,48973,0.00835154064484512
2016,123,DEODORO,190000012854,JOAO FRANCISCO INACIO BRAZAO,Partido do Movimento Democrático Brasileiro,18,ELEITO POR QP,RUA FERNÃO DIAS S/N,19947,9.023913370431644e-4
2016,180,TAQUARA,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,349,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",18661,0.01870210599646321
2016,243,SANTA CRUZ,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,1184,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N,18228,0.06495501426377003
2016,204,SAUDE,190000012847,THIAGO KWIATKOWSKI RIBEIRO,Partido do Movimento Democrático Brasileiro,84,ELEITO POR QP,"RUA SACADURA CABRAL, 226,",14736,0.005700325732899023
2016,22,IRAJÁ,190000012844,ROSA MARIA ORLANDO FERNANDES,Partido do Movimento Democrático Brasileiro,10749,ELEITO POR QP,"RUA ITAPERA, 500, SHOPPING VIA BRASIL, LOJAS 150 E 151",31269,0.34375899453132497
2016,16,LARANJEIRAS,190000012659,MARCELLO MORAES SICILIANO,Partido Humanista da Solidariedade,52,ELEITO POR QP,RUA CONDE DE BAEPENDI N 40,10535,0.004935927859515899
2016,118,CASCADURA,190000012659,MARCELLO MORAES SICILIANO,Partido Humanista da Solidariedade,31,ELEITO POR QP,"AV. DOM HELDER CAMARA, 10.121",10535,0.0029425723777883246
2016,179,BARRA DA TIJUCA,190000024880,JONES BARBOSA DE MOURA,Partido Social Democrático,187,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C BARRA DA TIJUCA,8086,0.023126391293593868
2016,123,DEODORO,190000011816,CLAUDIO BONFIM DE CASTRO E SILVA,Partido Social Cristão,45,ELEITO POR QP,RUA FERNÃO DIAS S/N,6304,0.007138324873096446
2016,218,CASCADURA,190000011815,CARLOS NANTES BOLSONARO,Partido Social Cristão,1001,ELEITO POR QP,"RUA SIDÔNIO PAIS, 54, LOJAS 4 E 5",65123,0.0153709135021421
2016,191,ILHA DO GOVERNADOR,190000011816,CLAUDIO BONFIM DE CASTRO E SILVA,Partido Social Cristão,119,ELEITO POR QP,"ESTRADA DA CACUIA, 1574",6304,0.018876903553299493
2016,23,MARECHAL HERMES,190000011815,CARLOS NANTES BOLSONARO,Partido Social Cristão,1099,ELEITO POR QP,RUA JOAO VICENTE 1545,65123,0.016875758180673495
2016,119,BARRA DA TIJUCA,190000005654,CESAR EPITÁCIO MAIA,Democratas,1477,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C,40318,0.03663376159531723
2016,162,OLARIA,190000005650,CARLO FERREIRA DE CAIADO CASTRO,Democratas,82,ELEITO POR QP,"RUA FILOMENA NUNES, 961",21743,0.0037713287034907787
2016,192,PORTUGUESA,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,202,ELEITO POR QP,RUA ORCADAS 435 - SALA 12 - XX RA (SUPERINTENDÊNCIA REGIONAL DA ILHA),18661,0.010824714645517389
2016,180,TAQUARA,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,69,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",18228,0.003785385121790652
2016,161,OLARIA,190000012844,ROSA MARIA ORLANDO FERNANDES,Partido do Movimento Democrático Brasileiro,411,ELEITO POR QP,"RUA LUCENA, S/N,OLARIA (ANTIGO FÓRUM,ATRÁS DO CLUBE OLARIA) 21.021-320",31269,0.013144008442866737
2016,214,MEIER,190000017906,JOSÉ INALDO FERNANDES DA SILVA,Partido Republicano Brasileiro,90,ELEITO POR QP,"RUA DIAS DA CRUZ, 787",12489,0.00720634158059092
2016,4,JARDIM BOTÂNICO,190000017884,JOÃO MENDES DE JESUS,Partido Republicano Brasileiro,36,ELEITO POR QP,RUA JARDIM BOTÂNICO 1060,22697,0.0015861127021192228
2016,219,CASCADURA,190000017884,JOÃO MENDES DE JESUS,Partido Republicano Brasileiro,96,ELEITO POR QP,"RUA SIDÔNIO PAES, 54 LOJA 06",22697,0.004229633872317927
2016,125,SANTA CRUZ,190000017884,JOÃO MENDES DE JESUS,Partido Republicano Brasileiro,937,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,22697,0.04128298894126977
2016,179,BARRA DA TIJUCA,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,1792,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C BARRA DA TIJUCA,16352,0.1095890410958904
2016,23,MARECHAL HERMES,190000003406,LEONEL BRIZOLA,Partido Socialismo e Liberdade,71,ELEITO POR MÉDIA,RUA JOAO VICENTE 1545,6413,0.011071261500077966
2016,8,DEL CASTILHO,190000006061,ITALO PEREIRA CAMPOS,Partido Trabalhista do Brasil,7,ELEITO POR QP,"AVENIDA DOM HÉLDER CÂMARA, 4175",1209,0.005789909015715467
2016,119,BARRA DA TIJUCA,190000012012,CARLOS EDUARDO DE MATTOS,Solidariedade,569,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C,13347,0.04263130291451262
2016,243,SANTA CRUZ,190000012012,CARLOS EDUARDO DE MATTOS,Solidariedade,578,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N,13347,0.04330561174795834
2016,188,VILA DA PENHA,190000012012,CARLOS EDUARDO DE MATTOS,Solidariedade,51,ELEITO POR QP,"AV. VICENTE DE CARVALHO, 909, LJ. 115/116, 2 PISO, CARIOCA SHOPPING",13347,0.003821083389525736
2016,192,PORTUGUESA,190000012012,CARLOS EDUARDO DE MATTOS,Solidariedade,332,ELEITO POR QP,RUA ORCADAS 435 - SALA 12 - XX RA (SUPERINTENDÊNCIA REGIONAL DA ILHA),13347,0.02487450363377538
2016,9,BARRA DA TIJUCA,190000015120,REIMONT LUIZ OTONI SANTA BARBARA,Partido dos Trabalhadores,277,ELEITO POR QP,AV AYRTON SENNA 2001 BLOCO C,10499,0.026383465091913517
2016,182,TAQUARA,190000015120,REIMONT LUIZ OTONI SANTA BARBARA,Partido dos Trabalhadores,186,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",10499,0.017715972949804742
2016,17,JARDIM BOTÂNICO,190000015120,REIMONT LUIZ OTONI SANTA BARBARA,Partido dos Trabalhadores,251,ELEITO POR QP,RUA JARDIM BOTÂNICO 1060,10499,0.023907038765596723
2016,204,SAUDE,190000015120,REIMONT LUIZ OTONI SANTA BARBARA,Partido dos Trabalhadores,298,ELEITO POR QP,"RUA SACADURA CABRAL, 226,",10499,0.02838365558624631
2016,119,BARRA DA TIJUCA,190000015120,REIMONT LUIZ OTONI SANTA BARBARA,Partido dos Trabalhadores,272,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C,10499,0.025907229259929516
2016,8,DEL CASTILHO,190000005650,CARLO FERREIRA DE CAIADO CASTRO,Democratas,168,ELEITO POR QP,"AVENIDA DOM HÉLDER CÂMARA, 4175",21743,0.007726624660810376
2016,243,SANTA CRUZ,190000005650,CARLO FERREIRA DE CAIADO CASTRO,Democratas,1934,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N,21743,0.08894816722623373
2016,230,JARDIM SULACAP,190000005647,ALEXANDRE ISQUIERDO MOREIRA,Democratas,370,ELEITO POR QP,"AV. MARECHAL FONTENELE, 3545, PARQUE SHOPPING SULACAP, TÉRREO",13530,0.027346637102734665
2016,216,DEL CASTILHO,190000005650,CARLO FERREIRA DE CAIADO CASTRO,Democratas,107,ELEITO POR QP,AV DOM HELDER CAMARA 4175 - 2 ANDAR,21743,0.004921124039920894
2016,233,JARDIM SULACAP,190000003396,DAVID MICHAEL DOS SANTOS MIRANDA,Partido Socialismo e Liberdade,28,ELEITO POR MÉDIA,"AV. MARECHAL FONTENELE, 3.545",3702,0.007563479200432199
2016,211,JARDIM BOTÂNICO,190000003396,DAVID MICHAEL DOS SANTOS MIRANDA,Partido Socialismo e Liberdade,249,ELEITO POR MÉDIA,"RUA JARDIM BOTÂNICO, N.1060",3702,0.06726094003241491
2016,7,TIJUCA,190000003396,DAVID MICHAEL DOS SANTOS MIRANDA,Partido Socialismo e Liberdade,191,ELEITO POR MÉDIA,RUA ANTONIO BASILIO 76,3702,0.05159373311723393
2016,118,CASCADURA,190000003396,DAVID MICHAEL DOS SANTOS MIRANDA,Partido Socialismo e Liberdade,35,ELEITO POR MÉDIA,"AV. DOM HELDER CAMARA, 10.121",3702,0.00945434900054025
2016,169,SAUDE,190000012007,JORGE HENRIQUE MARTINS MANAIA,Solidariedade,105,ELEITO POR MÉDIA,"RUA SACADURA CABRAL, 226, FUNDOS",8460,0.012411347517730497
2016,5,COPACABANA,190000012007,JORGE HENRIQUE MARTINS MANAIA,Solidariedade,64,ELEITO POR MÉDIA,"RUA MIGUEL LEMOS, 97",8460,0.007565011820330969
2016,118,CASCADURA,190000003607,VERA LUCIA FERREIRA LINS,Partido Progressista,4493,ELEITO POR QP,"AV. DOM HELDER CAMARA, 10.121",20918,0.2147910890142461
2016,229,MARACANÃ,190000003607,VERA LUCIA FERREIRA LINS,Partido Progressista,80,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",20918,0.0038244574051056507
2016,14,TODOS OS SANTOS,190000003606,MARCELINO ANTONIO D ALMEIDA,Partido Progressista,43,ELEITO POR QP,"RUA GETULIO, 127",12136,0.0035431773236651283
2016,120,CAMPO GRANDE,190000003606,MARCELINO ANTONIO D ALMEIDA,Partido Progressista,154,ELEITO POR QP,RUA TAQUAREMBÓ S/N- 2 ANDAR (REGIONAL DE CAMPO GRANDE),12136,0.012689518787079763
2016,180,TAQUARA,190000003606,MARCELINO ANTONIO D ALMEIDA,Partido Progressista,81,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",12136,0.006674357284113382
2016,7,TIJUCA,190000010764,GILBERTO DE OLIVEIRA LIMA,Partido da Mobilização Nacional,27,ELEITO POR QP,RUA ANTONIO BASILIO 76,9846,0.002742230347349177
2016,21,OLARIA,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,132,ELEITO POR QP,RUA FILOMENA NUNES 971,9562,0.013804643380046016
2016,123,DEODORO,190000003828,ANTONIO JOSE PAPERA DE AZEVEDO,Partido Trabalhista Brasileiro,25,ELEITO POR QP,RUA FERNÃO DIAS S/N,15802,0.0015820782179470953
2016,176,IRAJÁ,190000003828,ANTONIO JOSE PAPERA DE AZEVEDO,Partido Trabalhista Brasileiro,28,ELEITO POR QP,"AV MONSENHOR FELIX, 512",15802,0.0017719276041007468
2016,216,DEL CASTILHO,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,140,ELEITO POR QP,AV DOM HELDER CAMARA 4175 - 2 ANDAR,9562,0.014641288433382138
2016,23,MARECHAL HERMES,190000003828,ANTONIO JOSE PAPERA DE AZEVEDO,Partido Trabalhista Brasileiro,60,ELEITO POR QP,RUA JOAO VICENTE 1545,15802,0.003796987723073029
2016,122,CAMPO GRANDE,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,968,ELEITO POR QP,"ESTRADA RIO-SÃO PAULO, 176, CAMPO GRANDE",18661,0.05187288998445957
2016,204,SAUDE,190000012857,JAIRO SOUZA SANTOS JUNIOR,Partido do Movimento Democrático Brasileiro,17,ELEITO POR QP,"RUA SACADURA CABRAL, 226,",12587,0.0013505998252164933
2016,185,TAQUARA,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,55,ELEITO POR QP,RUA GODOFREDO VIANA 400,18228,0.0030173359666447225
2016,180,TAQUARA,190000011337,FELIPE MICHEL,Partido da Social Democracia Brasileira,474,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",7341,0.06456885982836126
2016,241,SANTA CRUZ,190000011374,MARIA TERESA BERGHER,Partido da Social Democracia Brasileira,8,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,21995,3.6371902705160264e-4
2016,229,MARACANÃ,190000011337,FELIPE MICHEL,Partido da Social Democracia Brasileira,61,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",7341,0.00830949461926168
2016,192,PORTUGUESA,190000011337,FELIPE MICHEL,Partido da Social Democracia Brasileira,143,ELEITO POR QP,RUA ORCADAS 435 - SALA 12 - XX RA (SUPERINTENDÊNCIA REGIONAL DA ILHA),7341,0.019479634927121646
2016,238,JARDIM SULACAP,190000011337,FELIPE MICHEL,Partido da Social Democracia Brasileira,21,ELEITO POR QP,"AVENIDA MARECHAL FONTENELLE, 3545",7341,0.0028606456885982836
2016,216,DEL CASTILHO,190000010031,ROOSEVELT BARRETO BARCELOS,Partido Ecológico Nacional,28,ELEITO POR QP,AV DOM HELDER CAMARA 4175 - 2 ANDAR,8954,0.003127094036184945
2016,229,MARACANÃ,190000010031,ROOSEVELT BARRETO BARCELOS,Partido Ecológico Nacional,15,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",8954,0.0016752289479562206
2016,188,VILA DA PENHA,190000017952,MARCELO BEZERRA CRIVELLA,Partido Republicano Brasileiro,18514,ELEITO,"AV. VICENTE DE CARVALHO, 909, LJ. 115/116, 2 PISO, CARIOCA SHOPPING",1123857,0.016473626092999377
2016,238,JARDIM SULACAP,190000012659,MARCELLO MORAES SICILIANO,Partido Humanista da Solidariedade,30,ELEITO POR QP,"AVENIDA MARECHAL FONTENELLE, 3545",10535,0.0028476506881822496
2016,5,COPACABANA,190000011816,CLAUDIO BONFIM DE CASTRO E SILVA,Partido Social Cristão,138,ELEITO POR QP,"RUA MIGUEL LEMOS, 97",6304,0.021890862944162436
2016,123,DEODORO,190000003426,TARCÍSIO MOTTA DE CARVALHO,Partido Socialismo e Liberdade,434,ELEITO POR QP,RUA FERNÃO DIAS S/N,48973,0.00886202601433443
2016,180,TAQUARA,190000003423,RENATO ATHAYDE SILVA,Partido Socialismo e Liberdade,284,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",9448,0.030059271803556307
2016,7,TIJUCA,190000003426,TARCÍSIO MOTTA DE CARVALHO,Partido Socialismo e Liberdade,3424,ELEITO POR QP,RUA ANTONIO BASILIO 76,48973,0.06991607620525596
2016,242,CAMPO GRANDE,190000003426,TARCÍSIO MOTTA DE CARVALHO,Partido Socialismo e Liberdade,456,ELEITO POR QP,AV. CESARIO DE MELLO 3963,48973,0.009311253139485023
2016,229,MARACANÃ,190000012849,RAFAEL ALOISIO FREITAS,Partido do Movimento Democrático Brasileiro,353,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",11497,0.030703661824823866
2016,14,TODOS OS SANTOS,190000012852,TADEU AMORIM DE BARROS JUNIOR,Partido do Movimento Democrático Brasileiro,38,ELEITO POR QP,"RUA GETULIO, 127",37184,0.0010219449225473323
2016,123,DEODORO,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,74,ELEITO POR QP,RUA FERNÃO DIAS S/N,18661,0.00396548952360538
2016,9,BARRA DA TIJUCA,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,227,ELEITO POR QP,AV AYRTON SENNA 2001 BLOCO C,18228,0.012453368444151854
2016,179,BARRA DA TIJUCA,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,111,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C BARRA DA TIJUCA,18228,0.006089532587228439
2016,219,CASCADURA,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,101,ELEITO POR QP,"RUA SIDÔNIO PAES, 54 LOJA 06",18228,0.00554092604783849
2016,241,SANTA CRUZ,190000003672,JAIR BARBOSA TAVARES,Partido Humanista da Solidariedade,13,ELEITO POR MÉDIA,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,7279,0.001785959609836516
2016,238,JARDIM SULACAP,190000003672,JAIR BARBOSA TAVARES,Partido Humanista da Solidariedade,5,ELEITO POR MÉDIA,"AVENIDA MARECHAL FONTENELLE, 3545",7279,6.869075422448139e-4
2016,233,JARDIM SULACAP,190000005652,CELIO CESAR LUPPARELLI FARIA,Democratas,45,ELEITO POR MÉDIA,"AV. MARECHAL FONTENELE, 3.545",5717,0.007871261150953298
2016,16,LARANJEIRAS,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,38,ELEITO POR MÉDIA,RUA CONDE DE BAEPENDI N 40,7903,0.00480830064532456
2016,122,CAMPO GRANDE,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,736,ELEITO POR MÉDIA,"ESTRADA RIO-SÃO PAULO, 176, CAMPO GRANDE",7903,0.09312919144628622
2016,176,IRAJÁ,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,57,ELEITO POR MÉDIA,"AV MONSENHOR FELIX, 512",7903,0.0072124509679868404
2016,176,IRAJÁ,190000012847,THIAGO KWIATKOWSKI RIBEIRO,Partido do Movimento Democrático Brasileiro,1379,ELEITO POR QP,"AV MONSENHOR FELIX, 512",14736,0.09358034744842562
2016,185,TAQUARA,190000012854,JOAO FRANCISCO INACIO BRAZAO,Partido do Movimento Democrático Brasileiro,863,ELEITO POR QP,RUA GODOFREDO VIANA 400,19947,0.04326465132601394
2016,14,TODOS OS SANTOS,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,152,ELEITO POR QP,"RUA GETULIO, 127",18661,0.008145329832270511
2016,246,SANTA CRUZ,190000007958,FERNANDO WILLIAM FERREIRA,Partido Democrático Trabalhista,42,ELEITO POR MÉDIA,RUA MARTINHO DE CAMPOS S/N  POSTO AGRÍCOLA,7565,0.005551883674818242
2016,216,DEL CASTILHO,190000011325,ADALMIR D AGUILA DE SOUZA,Partido da Social Democracia Brasileira,20,ELEITO POR MÉDIA,AV DOM HELDER CAMARA 4175 - 2 ANDAR,7078,0.0028256569652444193
2016,229,MARACANÃ,190000010039,PAULO SANTOS MESSINA,Partido Republicano da Ordem Social,229,ELEITO POR MÉDIA,"AV. PROFESSOR MANOEL DE ABREU, 286",9590,0.023879040667361837
2016,23,MARECHAL HERMES,190000010039,PAULO SANTOS MESSINA,Partido Republicano da Ordem Social,147,ELEITO POR MÉDIA,RUA JOAO VICENTE 1545,9590,0.015328467153284672
2016,188,VILA DA PENHA,190000012841,JOÃO RICARDO RIBAS JUNIOR,Partido do Movimento Democrático Brasileiro,64,ELEITO POR MÉDIA,"AV. VICENTE DE CARVALHO, 909, LJ. 115/116, 2 PISO, CARIOCA SHOPPING",10081,0.00634857653010614
2016,118,CASCADURA,190000003423,RENATO ATHAYDE SILVA,Partido Socialismo e Liberdade,65,ELEITO POR QP,"AV. DOM HELDER CAMARA, 10.121",9448,0.006879762912785775
2016,25,SANTA CRUZ,190000003426,TARCÍSIO MOTTA DE CARVALHO,Partido Socialismo e Liberdade,282,ELEITO POR QP,PRAÇA DA SUPERINTENDÊNCIA 420,48973,0.005758274967839421
2016,25,SANTA CRUZ,190000003414,MARIELLE FRANCISCO DA SILVA,Partido Socialismo e Liberdade,96,ELEITO POR QP,PRAÇA DA SUPERINTENDÊNCIA 420,25600,0.00375
2016,230,JARDIM SULACAP,190000006061,ITALO PEREIRA CAMPOS,Partido Trabalhista do Brasil,79,ELEITO POR QP,"AV. MARECHAL FONTENELE, 3545, PARQUE SHOPPING SULACAP, TÉRREO",1209,0.065343258891646
2016,246,SANTA CRUZ,190000006061,ITALO PEREIRA CAMPOS,Partido Trabalhista do Brasil,9,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N  POSTO AGRÍCOLA,1209,0.007444168734491315
2016,10,PIEDADE,190000011815,CARLOS NANTES BOLSONARO,Partido Social Cristão,1151,ELEITO POR QP,"RUA ASSIS CARNEIRO, 436",65123,0.017674247193771787
2016,233,JARDIM SULACAP,190000011815,CARLOS NANTES BOLSONARO,Partido Social Cristão,1424,ELEITO POR QP,"AV. MARECHAL FONTENELE, 3.545",65123,0.021866314512537812
2016,229,MARACANÃ,190000011815,CARLOS NANTES BOLSONARO,Partido Social Cristão,1028,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",65123,0.015785513566635444
2016,182,TAQUARA,190000011815,CARLOS NANTES BOLSONARO,Partido Social Cristão,2237,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",65123,0.03435038312117071
2016,229,MARACANÃ,190000011816,CLAUDIO BONFIM DE CASTRO E SILVA,Partido Social Cristão,100,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",6304,0.015862944162436547
2016,23,MARECHAL HERMES,190000011816,CLAUDIO BONFIM DE CASTRO E SILVA,Partido Social Cristão,89,ELEITO POR QP,RUA JOAO VICENTE 1545,6304,0.014118020304568529
2016,21,OLARIA,190000011815,CARLOS NANTES BOLSONARO,Partido Social Cristão,824,ELEITO POR QP,RUA FILOMENA NUNES 971,65123,0.012652979746019071
2016,10,PIEDADE,190000011816,CLAUDIO BONFIM DE CASTRO E SILVA,Partido Social Cristão,64,ELEITO POR QP,"RUA ASSIS CARNEIRO, 436",6304,0.01015228426395939
2016,245,CAMPO GRANDE,190000009372,JOSE RENATO CARDOZO MOURA,Partido Democrático Trabalhista,113,ELEITO POR QP,"RUA DOM PEDRITO, 1, 2 ANDAR - XVIII ADMINISTRAÇÃO REGIONAL",8919,0.012669581791680682
2016,24,JARDIM SULACAP,190000009372,JOSE RENATO CARDOZO MOURA,Partido Democrático Trabalhista,636,ELEITO POR QP,"AVENIDA MARECHAL FONTENELLE, 3.545, TÉRREO - SHOPPING SULACAP",8919,0.07130844265052136
2016,216,DEL CASTILHO,190000009372,JOSE RENATO CARDOZO MOURA,Partido Democrático Trabalhista,26,ELEITO POR QP,AV DOM HELDER CAMARA 4175 - 2 ANDAR,8919,0.002915125014015024
2016,21,OLARIA,190000009372,JOSE RENATO CARDOZO MOURA,Partido Democrático Trabalhista,29,ELEITO POR QP,RUA FILOMENA NUNES 971,8919,0.003251485592555219
2016,119,BARRA DA TIJUCA,190000006061,ITALO PEREIRA CAMPOS,Partido Trabalhista do Brasil,8,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C,1209,0.006617038875103391
2016,118,CASCADURA,190000012012,CARLOS EDUARDO DE MATTOS,Solidariedade,54,ELEITO POR QP,"AV. DOM HELDER CAMARA, 10.121",13347,0.004045853000674309
2016,229,MARACANÃ,190000012012,CARLOS EDUARDO DE MATTOS,Solidariedade,180,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",13347,0.013486176668914362
2016,234,JARDIM SULACAP,190000012012,CARLOS EDUARDO DE MATTOS,Solidariedade,74,ELEITO POR QP,"AV. MARECHAL FONTENELLE, 3.545, TÉRREO - PARQUE SHOPPING SULACAP",13347,0.005544317074998127
